1.00035 0.494702 0.0693954 1.91133 
0.991592 0.499585 0.128714 1.89946 
0.998271 0.498714 0.123186 1.91409 
0.989104 0.504325 0.107966 1.89346 
0.993389 0.497671 0.111931 1.90056 
0.999084 0.496077 0.107395 1.91271 
1.01653 0.461952 0.0975508 1.93713 
0.999629 0.495637 0.095095 1.91242 
1.02187 0.454596 0.071991 1.94473 
1.01315 0.470956 0.0887102 1.93223 
1.01981 0.472008 0.0563632 1.94653 
1.01461 0.478183 0.0810082 1.93839 
1.00912 0.482499 0.075589 1.92681 
1.02648 0.452971 0.0552495 1.95425 
1.04137 0.432517 0.06946 1.98292 
1.02056 0.461562 0.0872186 1.94571 
1.02855 0.448082 0.0826203 1.95894 
1.0328 0.446609 0.0749404 1.96811 
1.03176 0.439757 0.0619635 1.96193 
1.03984 0.427254 0.0562768 1.97635 
1.02813 0.437704 0.0860336 1.9539 
1.03671 0.416974 0.0862297 1.96656 
1.02827 0.443889 0.0961088 1.95761 
1.02246 0.45816 0.0795207 1.94824 
1.02004 0.455437 0.0903224 1.94207 
1.02369 0.449547 0.112438 1.95064 
1.00898 0.476814 0.0986452 1.92588 
1.02113 0.452596 0.108222 1.9453 
1.01181 0.467575 0.116309 1.93046 
1.00832 0.483921 0.0781864 1.9258 
1.01557 0.466288 0.0841156 1.93555 
1.00816 0.473847 0.0856156 1.92132 
1.07239 0.297439 0.186123 2.03184 
1.03648 0.330403 0.299326 1.98311 
1.05258 0.346824 0.240404 2.00769 
1.00266 0.471316 0.133551 1.91264 
1.01205 0.480727 0.0504272 1.93158 
1.0276 0.462142 -0.0130608 1.96151 
1.0149 0.478874 0.013178 1.93799 
1.0113 0.486902 0.0110107 1.93361 
1.01209 0.487697 0.0271034 1.93543 
1.00513 0.492499 0.0292619 1.92199 
1.002 0.484067 0.0140623 1.91438 
1.0085 0.485671 -0.0114189 1.92868 
1.00814 0.485915 0.0639903 1.9253 
1.00723 0.488863 0.0580678 1.9243 
1.01601 0.476622 0.0585063 1.93956 
1.02108 0.476763 0.0453057 1.95139 
1.02037 0.470632 0.068613 1.9479 
1.06344 0.364933 0.0125746 2.01537 
1.06144 0.370742 0.0141093 2.01199 
1.06491 0.365751 0.00497208 2.01744 
1.06295 0.372995 0.00888134 2.01513 
1.06233 0.380607 0.00845927 2.01521 
1.06912 0.34745 0.0124412 2.02417 
1.06565 0.348431 0.0223191 2.01853 
1.06712 0.342862 0.0242218 2.02025 
1.0679 0.342334 0.0287034 2.02219 
1.06631 0.343663 0.0255716 2.01909 
1.06547 0.344672 0.0243872 2.01727 
1.06672 0.352233 0.015984 2.02032 
1.06407 0.357737 0.0160849 2.01609 
1.06334 0.359846 0.0190953 2.01504 
1.06279 0.367224 0.0168774 2.01458 
1.06133 0.360428 0.0203043 2.01133 
1.0613 0.373195 0.0174577 2.01254 
1.06592 0.359287 0.0124491 2.01997 
1.06192 0.375796 0.0140149 2.01362 
1.05968 0.375442 0.0164456 2.00889 
1.06429 0.377185 0.00119428 2.01878 
1.06062 0.38132 0.0110578 2.01177 
1.05928 0.392 0.00535014 2.01055 
1.06035 0.392011 0.00184983 2.01326 
1.05769 0.397003 0.00407111 2.00819 
1.05836 0.399057 -0.00631727 2.0107 
1.05301 0.409463 -0.00186045 2.00109 
1.06112 0.388963 -0.0370922 2.0153 
1.05243 0.413056 -0.0141131 2.00129 
1.05677 0.399344 -0.0749239 2.01214 
1.06411 0.365854 -0.104034 2.02388 
1.06786 0.36146 -0.0889499 2.02919 
1.07524 0.323632 -0.080598 2.03647 
1.07143 0.364388 -0.0608681 2.03557 
1.06007 0.381699 -0.0830807 2.01455 
1.06463 0.378576 -0.0483853 2.02177 
1.06738 0.364963 -0.0763751 2.02676 
1.07 0.360366 -0.0514331 2.02968 
1.074 0.336313 -0.0641624 2.03405 
1.07427 0.34378 -0.0832024 2.03887 
1.0852 0.296933 -0.0734584 2.05478 
1.07279 0.362699 -0.0411577 2.03696 
1.07449 0.343913 -0.0182046 2.03506 
1.07619 0.325952 -0.0169608 2.035 
1.06857 0.353431 0.00442588 2.02323 
1.0558 0.40357 -0.0168981 2.00626 
1.06793 0.367247 -0.0190984 2.02498 
1.05997 0.38695 -0.00829649 2.01058 
1.0411 0.427769 -0.0572461 1.98196 
1.06359 0.379998 -0.0708111 2.02171 
1.04969 0.415441 -0.0460764 1.99728 
1.05588 0.401576 -0.051476 2.00764 
1.05822 0.395593 -0.0543697 2.01205 
1.06415 0.37332 -0.0352296 2.0179 
1.06083 0.377559 -0.0609895 2.01266 
1.06436 0.375023 -0.00962006 2.01831 
1.06416 0.378366 -0.0214381 2.01872 
1.0616 0.387979 -0.0197886 2.01546 
1.06806 0.364554 -0.0343715 2.02499 
1.06959 0.353357 -0.0207491 2.02533 
1.05013 0.414976 -0.0290619 1.99697 
1.07435 0.334323 -0.0428648 2.03268 
1.06544 0.346405 0.0230988 2.01771 
1.06823 0.344306 0.0189774 2.02261 
1.06973 0.338248 0.0378908 2.02554 
1.06876 0.368895 0.0399877 2.0265 
1.07163 0.347066 0.0545452 2.02728 
1.0665 0.364158 0.0488396 2.01946 
1.05979 0.392345 0.0561958 2.01254 
1.05428 0.401191 0.0497998 2.00179 
1.05676 0.399942 0.0355687 2.00708 
1.04475 0.427924 0.0484648 1.98841 
1.05567 0.401755 0.0185183 2.0049 
1.06186 0.376385 0.0189917 2.01342 
1.0627 0.363166 0.0154773 2.01339 
1.06219 0.374274 0.0208042 2.01296 
1.06456 0.370603 0.0238019 2.01713 
1.0663 0.375715 0.0322533 2.02257 
1.06377 0.377183 0.0307396 2.01671 
1.06622 0.370685 0.0388297 2.0207 
1.07024 0.355705 0.0366377 2.02608 
1.07033 0.362346 0.028522 2.02863 
1.07392 0.345954 0.0252457 2.0331 
1.06456 0.38062 0.0522466 2.02024 
1.06016 0.394674 0.0430631 2.01384 
1.06378 0.379979 0.0276862 2.01783 
1.05484 0.381356 0.022114 2.00117 
1.05549 0.386328 0.02133 2.00253 
1.05613 0.391417 0.0205506 2.00423 
1.05631 0.385093 0.0216136 2.00409 
1.05537 0.380055 0.0223444 2.00194 
1.05496 0.394987 0.101606 2.00465 
1.04875 0.409689 0.10198 1.99479 
1.0527 0.40347 0.0905097 2.00114 
1.04826 0.41188 0.0614844 1.9914 
1.04534 0.405034 0.0808758 1.98278 
1.04383 0.410056 0.0686377 1.98015 
1.06323 0.382362 0.0695459 2.01832 
1.06201 0.381148 0.0262729 2.01381 
1.0626 0.387767 0.0341271 2.01737 
1.06084 0.38927 0.0333843 2.01349 
1.06199 0.38262 0.0243553 2.01456 
1.05844 0.392892 0.0275501 2.0088 
1.06074 0.383824 0.0219655 2.01184 
1.05908 0.388147 0.0232377 2.00985 
1.05686 0.374053 0.0174742 2.0043 
1.06634 0.359512 0.0161274 2.01984 
1.06081 0.366648 0.0159265 2.01006 
1.06032 0.377507 0.0176208 2.01006 
1.05859 0.365413 0.0143208 2.00707 
1.05863 0.349407 0.00412414 2.00627 
1.06 0.360505 0.0120012 2.00937 
1.06133 0.364725 0.0134116 2.0107 
1.05974 0.368084 0.0146845 2.00789 
1.05758 0.362154 0.0110844 2.00538 
1.07232 0.326701 0.0096173 2.02877 
1.06909 0.33985 0.0132509 2.02237 
1.06691 0.355122 0.0205827 2.01973 
1.07104 0.348003 0.0241502 2.02645 
1.0674 0.364872 0.0287674 2.02208 
1.06621 0.323197 -0.00537387 2.01872 
1.0651 0.347047 0.00842829 2.01642 
1.06287 0.351157 0.00677212 2.01459 
1.06642 0.345995 0.00764958 2.0194 
1.05552 0.366753 0.0130625 2.00159 
1.03703 0.432106 0.0763755 1.97255 
1.04846 0.409812 0.0313163 1.99007 
1.05646 0.394685 0.0747659 2.00607 
1.05351 0.396979 0.0583634 1.99865 
1.04726 0.406376 0.0450051 1.98614 
1.0513 0.405049 0.0411411 1.99553 
1.0585 0.39223 0.0465371 2.00887 
1.04877 0.404581 0.0947038 1.99219 
1.05151 0.396042 0.104936 1.99682 
1.05634 0.384256 0.102885 2.00432 
1.05554 0.387805 0.111111 2.00441 
1.04593 0.411652 0.108045 1.98918 
1.02331 0.429925 0.137233 1.94468 
1.0453 0.398821 0.124352 1.98461 
1.04814 0.397868 0.114277 1.99012 
1.05308 0.388964 0.112687 1.99892 
1.05286 0.382552 0.122486 1.9974 
1.06166 0.347542 0.123355 2.00788 
1.05117 0.363371 0.141752 1.99025 
1.10058 0.138428 -0.0450059 2.08001 
1.0522 0.381586 0.13107 1.99643 
1.05934 0.367835 0.107136 2.00731 
1.05406 0.372261 0.131255 1.99809 
1.06706 0.375234 -0.00193276 2.04496 
1.04897 0.39907 0.116876 1.99433 
1.05919 0.371692 0.126805 2.01017 
1.05312 0.381691 0.120213 1.99746 
1.05603 0.386841 0.114862 2.00626 
1.05339 0.38006 0.123858 1.99802 
1.02514 0.427072 0.0960997 1.96232 
0.992428 0.505383 0.144227 1.90687 
0.995489 0.471616 0.13947 1.89658 
0.984496 0.513862 0.119535 1.88922 
1.01771 0.460115 0.132523 1.94339 
1.00743 0.465867 0.141164 1.92264 
1.01119 0.462605 0.125645 1.92794 
1.00166 0.471339 0.119645 1.90832 
1.00623 0.472268 0.114925 1.91907 
1.01453 0.456 0.13931 1.93486 
1.00145 0.494113 0.0673233 1.91351 
1.00051 0.495335 0.0677756 1.91203 
1.0003 0.495223 0.0672347 1.9117 
1.00042 0.495475 0.0686925 1.91184 
1.03068 0.411312 -0.144635 1.96956 
1.01838 0.45613 -0.135301 1.95628 
1.07132 0.299098 -0.10597 2.0346 
1.03339 0.443429 -0.08523 1.97418 
1.02579 0.457327 -0.0948732 1.96422 
1.01866 0.460605 -0.088781 1.94785 
1.02119 0.453195 -0.113708 1.95573 
1.0338 0.4389 -0.107308 1.97733 
1.03911 0.418958 -0.116671 1.98361 
1.04441 0.41191 -0.105197 1.99199 
1.04346 0.421196 -0.00738437 1.98215 
1.04644 0.426926 -0.0166679 1.9921 
1.05152 0.411799 0.0118597 1.99818 
1.05417 0.406852 0.0293323 2.00305 
1.05334 0.408608 0.0247255 2.00158 
1.05301 0.408008 0.0111403 2.0004 
1.05692 0.398806 0.0188567 2.0073 
1.05587 0.401106 0.0194968 2.00533 
1.05625 0.402343 0.0167735 2.00655 
1.05666 0.397539 0.0226146 2.00656 
1.04331 0.431067 -0.0332712 1.9869 
1.04171 0.430075 -0.0268586 1.98205 
1.0473 0.417483 -0.0414654 1.9915 
1.04884 0.411592 -0.0222311 1.99201 
1.02123 0.478652 0.0214322 1.95273 
1.02035 0.469765 -0.00154555 1.94704 
1.0163 0.481562 -0.00626401 1.9433 
1.03295 0.453348 -0.0239721 1.97068 
1.02305 0.472561 -0.0184449 1.95559 
1.02297 0.467596 -0.0250447 1.95361 
1.02756 0.462416 0.00921764 1.96052 
1.03952 0.441226 0.00221403 1.98062 
1.03795 0.43961 0.00800817 1.97584 
1.06168 0.384639 0.0395869 2.01404 
1.0586 0.398451 0.0359498 2.01116 
1.06087 0.390404 0.0316025 2.01404 
1.05485 0.401936 0.0272695 2.00292 
1.06051 0.389223 0.0264669 2.0131 
1.02594 0.468308 0.0323804 1.9592 
1.01212 0.487576 0.0307195 1.93501 
1.00743 0.487143 0.0190456 1.9246 
1.01963 0.472925 0.0259046 1.94593 
0.982138 0.425371 0.0109237 1.86474 
0.983149 0.482948 -0.0139268 1.87423 
0.970447 0.516711 -0.0164095 1.8569 
0.971383 0.503103 -0.0232519 1.85442 
0.97903 0.503333 -0.00634945 1.86976 
0.981952 0.502507 0.0117961 1.87445 
0.974487 0.509134 0.0153042 1.85973 
0.949456 0.537253 -0.0246468 1.82038 
0.958931 0.532222 -0.00853898 1.83711 
0.94898 0.536509 -0.00873545 1.81659 
0.970691 0.353746 -0.0420095 1.83542 
0.979981 0.400206 -0.0392425 1.85627 
0.976662 0.3876 -0.0370691 1.84949 
0.984034 0.41075 0.00158187 1.8717 
0.98282 0.447074 -0.0142822 1.86499 
0.979872 0.456933 -0.0353295 1.86245 
0.974267 0.446362 -0.0518425 1.85008 
0.92926 0.329986 -0.139222 1.75446 
0.959813 0.444415 -0.0826794 1.8248 
0.961557 0.386739 -0.0906939 1.82361 
0.968357 0.441053 -0.0783757 1.84345 
0.914296 0.387985 -0.135723 1.73291 
0.925911 0.393765 -0.119746 1.75269 
0.948455 0.441522 -0.10362 1.80689 
0.94082 0.451706 -0.0999156 1.79284 
0.932982 0.45437 -0.112232 1.78217 
0.954621 0.389578 -0.0952714 1.80781 
0.874825 0.53359 -0.0885947 1.69083 
0.943988 0.535855 -0.043763 1.81157 
0.930296 0.51463 -0.0658969 1.77679 
0.940547 0.510024 -0.0700014 1.79824 
0.923558 0.492745 -0.103873 1.772 
0.946533 0.503717 -0.0621943 1.80558 
0.938729 0.493759 -0.0809991 1.78898 
0.933607 0.499034 -0.0875256 1.78544 
0.950184 0.470949 -0.0841181 1.8095 
0.960792 0.483098 -0.0586496 1.8298 
0.938452 0.538044 -0.0402813 1.79997 
0.933192 0.534169 -0.0394436 1.78872 
0.942053 0.524516 -0.0506406 1.80332 
1.03371 0.422231 -0.116664 1.97167 
1.04462 0.414375 -0.101439 1.99147 
1.04109 0.428314 -0.0922576 1.98713 
1.04666 0.393117 -0.115804 1.9918 
1.05143 0.409682 -0.0933739 2.00564 
1.05516 0.399901 -0.0673388 2.00699 
1.02748 0.452203 -0.0573237 1.95955 
1.02666 0.443773 -0.0738674 1.95616 
1.0275 0.447425 -0.0867569 1.96167 
1.03363 0.439035 -0.0757119 1.97111 
1.03332 0.447506 -0.0559475 1.97159 
1.01035 0.476742 -0.0298874 1.92942 
1.01231 0.458254 -0.102962 1.93539 
1.00811 0.467451 -0.0887163 1.93035 
0.998874 0.466243 -0.0637073 1.91004 
0.984049 0.382213 -0.0557033 1.86782 
0.970674 0.328872 -0.0313001 1.83534 
1.00076 0.442571 -0.0989834 1.91325 
0.982911 0.38703 -0.0459474 1.86628 
0.976658 0.353075 -0.0286428 1.84995 
0.958319 0.204593 -0.036756 1.79554 
0.960494 0.238452 -0.0593809 1.80307 
0.947119 0.232863 -0.0896175 1.77415 
1.00404 0.448825 -0.0960474 1.92004 
1.00303 0.45122 -0.0909174 1.91814 
0.951424 0.174454 -0.068459 1.7798 
1.03892 0.435321 -0.0401901 1.9782 
1.02869 0.460749 -0.0367452 1.9646 
1.02083 0.436297 -0.123976 1.94942 
1.03562 0.43201 -0.096512 1.97565 
1.02582 0.443721 -0.104747 1.95963 
1.00504 0.495474 0.0357271 1.92293 
0.990662 0.474886 0.0400644 1.89104 
1.00876 0.492055 0.0266233 1.92995 
1.00227 0.48838 0.0276647 1.91566 
1.00411 0.488823 0.0194205 1.92011 
1.00304 0.482448 0.000129993 1.91664 
0.985526 0.481904 -6.54052e-05 1.87777 
0.982333 0.424762 -0.0209037 1.86409 
0.987054 0.474943 0.00371313 1.88244 
0.992116 0.455874 0.0276587 1.89224 
0.990628 0.460907 0.0428517 1.89006 
0.990656 0.476076 0.031218 1.88746 
0.987812 0.476816 0.0109808 1.8819 
0.977048 0.446271 -0.0364994 1.85635 
0.985296 0.424922 -0.00272112 1.87199 
0.97901 0.391496 -0.0140132 1.85679 
0.986798 0.409329 -0.000584989 1.87789 
0.973402 0.508983 -0.00434194 1.85914 
0.98411 0.482209 -0.00662619 1.87679 
0.981852 0.500641 0.00577434 1.8752 
0.991483 0.450759 0.0326392 1.88942 
0.993036 0.476617 0.0240566 1.89492 
0.990542 0.479472 0.0419341 1.88894 
0.991127 0.490651 0.0448564 1.88965 
0.980729 0.512093 0.0345432 1.87453 
0.99095 0.49572 0.0352485 1.89175 
0.989944 0.503637 0.0457462 1.89145 
0.971553 0.519429 0.00164794 1.85895 
1.01646 0.475773 -0.0126836 1.94117 
1.01417 0.484959 -0.0125895 1.94076 
1.01003 0.483499 0.00412593 1.92921 
1.00458 0.485677 0.00526343 1.92095 
0.982733 0.423542 -0.009044 1.86329 
0.988686 0.432754 0.0178132 1.88425 
0.984635 0.433218 0.0170897 1.8745 
1.00302 0.462917 -0.0158182 1.91483 
1.01872 0.476793 -0.0284852 1.9481 
1.01103 0.481697 -0.0231841 1.93301 
1.0071 0.480016 -0.0168891 1.92378 
1.00049 0.464511 -0.014611 1.91003 
1.00788 0.476932 -0.0565382 1.92754 
1.00532 0.478571 -0.0385614 1.92124 
1.0163 0.471068 -0.0471082 1.94218 
1.00789 0.481723 -0.0301679 1.92863 
0.993303 0.437503 -0.0176818 1.89394 
0.977406 0.365386 0.0010694 1.85284 
0.968778 0.322536 -0.0252458 1.83225 
0.971298 0.321892 -0.0183711 1.83573 
1.02239 0.465606 0.0105725 1.94944 
1.01559 0.484558 0.0189238 1.94207 
1.02021 0.474955 0.00376235 1.94879 
0.990697 0.438892 -0.018192 1.88822 
1.01678 0.482345 0.0339801 1.94365 
1.03045 0.456683 0.00140074 1.96539 
1.02621 0.465416 -0.00720456 1.95923 
1.03821 0.445905 -0.0154207 1.98001 
1.03532 0.446571 -0.00844488 1.9728 
1.02039 0.46904 0.0566056 1.94661 
1.01634 0.478261 0.0384695 1.94042 
0.999439 0.494775 0.0683332 1.90936 
0.999105 0.495866 0.0684689 1.90888 
0.999144 0.49436 0.0673246 1.90876 
1.00674 0.494338 0.049487 1.92582 
1.00345 0.49237 0.0642966 1.91724 
1.0027 0.494239 0.057285 1.91621 
1.00168 0.495733 0.0643662 1.91476 
0.999014 0.493422 0.0670116 1.90858 
0.998014 0.493085 0.0639434 1.90608 
0.996534 0.489424 0.0578989 1.90275 
0.998459 0.496843 0.0674473 1.90777 
0.996359 0.487779 0.0569943 1.90353 
0.999861 0.494992 0.0687284 1.91058 
1.00042 0.491705 0.0461093 1.91234 
1.00976 0.490008 0.0370078 1.93079 
1.00225 0.49514 0.0506798 1.9172 
1.00229 0.4936 0.0657836 1.91518 
0.997245 0.489232 0.0632213 1.90466 
1.00091 0.495791 0.0568709 1.91427 
0.996803 0.497914 0.0824016 1.90559 
0.966938 0.543141 0.107334 1.86354 
0.974382 0.518946 0.128092 1.86951 
0.948481 0.561272 0.0800723 1.83 
0.990933 0.508248 0.0762586 1.89662 
0.981841 0.508694 0.0390939 1.87451 
0.998717 0.497085 0.0703685 1.9087 
0.992017 0.504838 0.0744349 1.89712 
0.99175 0.499422 0.0504832 1.89299 
0.999467 0.495538 0.0688082 1.9096 
0.999329 0.496145 0.0691457 1.90959 
0.99939 0.495864 0.0695866 1.90963 
0.999688 0.495608 0.069505 1.9102 
1.00009 0.49509 0.0700181 1.91093 
0.9733 0.518212 0.0296326 1.86012 
0.984185 0.519091 0.0522005 1.88534 
0.995109 0.500706 0.0668949 1.90179 
0.995042 0.493693 0.058006 1.8984 
0.996506 0.498955 0.0627119 1.90401 
0.998058 0.497153 0.0694146 1.9071 
0.99111 0.508098 0.0649614 1.89608 
0.997894 0.496412 0.0656042 1.90622 
0.968288 0.539519 0.0747715 1.86137 
0.950997 0.550343 0.103225 1.83074 
0.957859 0.545961 0.0707886 1.84093 
0.930855 0.564199 0.0659141 1.79106 
0.921028 0.579839 0.0255323 1.77876 
0.919498 0.461642 -0.112274 1.75394 
0.94358 0.477599 -0.0949818 1.80445 
0.932701 0.483096 -0.0946469 1.78168 
0.949319 0.488592 -0.0768532 1.81072 
0.92555 0.513508 -0.0262904 1.77342 
0.926872 0.526667 -0.0467375 1.77599 
0.932971 0.529201 -0.0424639 1.78819 
0.932114 0.490819 -0.050057 1.77816 
0.933738 0.489508 -0.0318215 1.78063 
0.931623 0.506512 -0.0469009 1.78162 
0.929872 0.529201 -0.0454062 1.78112 
0.936719 0.491928 -0.0427777 1.7892 
0.923664 0.516013 0.0545784 1.79246 
0.999393 0.494156 0.0680728 1.9093 
0.999093 0.49592 0.0681248 1.90886 
0.986949 0.504856 0.057589 1.88442 
0.974422 0.367743 -0.011331 1.8492 
0.987465 0.410395 0.00209713 1.87734 
